* week 1
* length of games is 1,062
* this week Thu Sep 04 00:00:00 -0400 2008
* next week Sun Sep 14 00:00:00 -0400 2008
* cutoffgames.length is 823
* beforegames.length is 807
* last date is Sun Feb 03 00:00:00 -0500 2008
* last date discount is 1.0
5/10/08,5,N.Y. Giants,29.8740451412905,44,Seattle,18.6149810032792,6,-7.0,0.839773912735135,0.525690220415883,43.5,0.606442909827616,-110,-110,Spread bet right,N O,OU right,N O,N O,N O, 1, 0, 1, 0, 0
5/10/08,5,Philadelphia,19.3398098454112,17,Washington,25.756428280478,23,-5.5,0.305096424778451,0.132748049931556,43.0,0.541559646018853,-110,-110,N O,TT Spread bet right,OU wrong,N O,N O,N O, 0, -1, 1, 0, 0
5/10/08,5,Miami,31.8349967572574,17,San Diego,30.558165976642,10,6.5,0.558247776184381,0.744480467004615,45.5,0.872434839968204,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, 1, 0, 0, 1, 0
5/10/08,5,Detroit,15.7619078898764,7,Chicago,47.4823698617314,34,3.0,0.00288236962250133,0.00686324444148755,44.5,0.928474789326359,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
5/10/08,5,Green Bay,17.794744089699,24,Atlanta,16.9992473104208,27,-5.0,0.563059012760367,0.315651051579098,42.5,0.245272015779659,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, -1, 0
5/10/08,5,Houston,28.5493974587869,27,Indianapolis,16.3672301365441,31,3.0,0.85694839686866,0.862460476219691,47.5,0.3072490403178,-110,-110,N O,TT Spread bet wrong,OU wrong,N O,N O,N O, 0, 1, -1, 0, 0
5/10/08,5,Carolina,18.4316210337251,34,Kansas City,6.00094270377766,0,-9.5,0.983292550896143,0.702648420416281,38.5,0.0252717829829046,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, 1, 0, 0, -1, 0
5/10/08,5,Denver,22.3709763517308,16,Tampa Bay,42.566653317117,13,-3.0,0.0470182535750129,0.0223455859068975,48.0,0.87321658211052,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
5/10/08,5,Arizona,15.1710891301006,41,Buffalo,11.7860664107444,17,-1.0,0.669429180442091,0.586103130103709,45.0,0.0408373279324899,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, 1, 0, 0, -1, 0
5/10/08,5,San Francisco,2.25564682937383,21,New England,7.53735971519971,30,3.0,0.0176387212884512,0.0422354649440277,41.5,2.50711581444392e-14,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
5/10/08,5,Dallas,29.2978594810292,31,Cincinnati,25.5099847011238,22,-17.5,0.637083885571222,0.0489530698936899,44.0,0.772482152841079,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
5/10/08,5,Jacksonville,28.0485877318426,21,Pittsburgh,25.8933636357531,26,-4.0,0.582442081257089,0.367131958107373,36.0,0.950748371103703,-110,-110,Spread bet right,N O,TT OU right,N O,N O,N O, -1, 0, 0, 1, 0
